,Zip,Lat,Lng,Population,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Month-to-month,Contract_One year,Contract_Two_Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
115,24151,36.95739,-79.86453,20327,0,56,35499.06,False,7.146124361,13,3,0,True,False,False,True,False,True,True,False,False,True,False,False,23.34617699,162.452604,2253.85247,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
116,40334,38.01464,-83.76565,69,6,24,26282.4,False,9.807530479,10,1,0,True,True,True,True,True,False,False,True,False,False,False,True,6.311709178,137.483594,1353.29384,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
117,68423,40.80268,-96.95214,1130,2,79,51237.28,False,10.61217014,12,3,0,False,False,True,True,True,False,True,True,False,True,True,True,12.58298231,275.133571,1701.457566,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
118,14891,42.37724,-76.94575,4210,3,61,64222.21,True,5.785085772,16,1,1,False,True,False,True,False,False,False,False,False,False,True,False,7.120096363,127.442069,1290.737183,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
119,29844,33.7683,-82.2322,155,0,38,11014.98,True,9.062879297,11,2,0,True,False,False,True,False,False,True,False,True,True,True,False,9.344886869,210.138,1403.270091,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
120,91001,34.19544,-118.13796,37711,4,28,21172.49,False,16.54443477,13,1,0,True,False,False,True,True,False,True,False,False,False,False,True,22.37815032,147.456419,2603.903672,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
121,52218,42.29251,-91.53608,1800,3,44,26130.78,True,4.539566699,8,2,0,False,True,True,True,True,False,True,True,False,True,True,True,4.799514433,242.657291,1256.287854,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
122,16055,40.71569,-79.748,8028,1,65,36478.21,False,7.251198724,14,2,0,True,False,True,True,False,False,True,False,True,False,False,True,10.04672315,114.983787,980.9935923,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True
123,33904,26.57593,-81.94532,31859,3,35,54533.63,False,8.943293567,15,2,1,False,True,True,True,False,False,False,True,False,True,True,True,8.156552837,187.656013,1347.869205,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False
124,44485,41.24042,-80.84612,16101,2,31,37103.18,False,12.57884215,9,3,1,False,True,False,True,True,False,False,True,False,True,False,False,7.992791229,149.991327,1127.267848,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False
125,33525,28.33597,-82.20146,20449,2,34,74679.84,False,11.64836306,11,0,1,True,True,True,True,True,False,False,False,False,False,False,False,7.231032028,124.960655,1269.836202,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False
126,17763,41.51534,-76.97577,161,2,68,95028.57,True,6.076260652,13,0,0,False,True,True,True,True,False,False,True,False,True,True,True,4.627672042,220.161527,1038.745378,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False
127,6066,41.8364,-72.46061,29210,0,62,34281.1,False,11.75681641,9,0,0,False,False,False,False,True,False,True,True,True,False,False,False,10.05306287,172.48852,1531.155367,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False
128,61052,42.11139,-88.99956,821,0,52,36240.81,False,9.173739977,14,0,1,False,True,True,True,False,True,False,True,True,False,False,False,4.171044392,120.004928,991.2441024,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False
131,36277,33.75973,-85.81881,5529,8,66,12995.68,False,11.36323648,12,1,1,False,True,False,True,False,False,False,False,True,False,True,True,2.730250735,159.951231,577.1157824,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
132,3051,42.76391,-71.4071,25328,1,70,77531.43,True,2.310584634,14,1,0,False,True,False,True,True,False,True,False,True,True,False,False,8.574901206,184.949594,1442.974877,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
133,13131,43.42122,-76.09223,3736,3,41,87354.99,True,5.290318715,10,0,0,False,True,False,True,True,False,False,True,False,True,True,True,9.743201772,252.637807,1577.208717,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
134,56524,46.21378,-95.61021,610,2,59,76567.85,False,5.258274954,8,1,0,False,True,False,True,False,False,False,False,False,False,False,True,9.482919033,112.455141,886.9398744,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False
135,19955,39.22601,-75.66854,34,1,46,30663.52,False,7.157580014,12,0,0,False,False,False,True,True,False,True,True,False,False,False,True,8.447988841,179.979358,1065.06443,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
136,27831,36.45915,-77.5707,3199,3,70,122957.19,False,2.120350511,17,0,0,False,True,True,True,True,False,True,False,False,False,True,True,6.365998533,202.443347,951.886985,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
137,75451,32.96633,-95.12119,1135,1,89,31600.92,False,4.978546291,12,2,0,False,False,False,True,True,False,True,True,True,True,False,True,7.251397592,197.472533,1404.435534,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False
138,73669,35.72895,-98.7404,1750,4,75,74638.78,True,6.547676875,10,3,1,False,False,False,False,True,True,False,True,False,True,True,True,14.64011644,255.155493,1925.911722,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
139,40827,37.04672,-83.47218,1076,0,26,32652.3,True,7.410590719,9,0,1,True,False,True,True,True,False,False,True,True,True,False,False,11.71637124,174.976769,1805.011298,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
140,60150,41.92493,-88.88861,1692,4,25,63650.54,False,11.39765385,8,1,1,False,True,False,True,True,False,False,True,True,False,False,True,4.13273503,169.992756,700.7343179,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
141,77901,28.80493,-96.98473,43123,1,84,28622.6,True,11.29945603,14,1,0,False,False,False,True,True,False,True,False,False,True,False,True,2.887429547,192.440432,513.237305,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False
142,7439,41.07608,-74.59774,2396,3,69,50252.79,False,11.30748265,15,0,2,False,False,True,True,False,False,True,True,False,False,True,False,3.303030246,182.460772,717.3876564,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
143,79556,32.45432,-100.36402,12914,3,31,19800.81,False,10.31551212,11,2,1,False,False,True,True,False,False,False,True,False,False,True,False,5.15825129,139.965008,1313.492851,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
145,8551,40.44172,-74.84013,5157,8,75,36342.31,True,15.40917963,15,2,0,False,False,False,True,True,False,True,True,True,True,False,False,2.733109234,217.472533,882.1160656,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
146,56019,44.11271,-94.89317,828,1,74,48715.53,True,11.9664542,17,1,0,False,True,True,True,False,False,True,False,True,True,True,True,3.180102025,210.138,724.7803356,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
147,10915,41.54231,-74.35823,98,1,49,23204.98,False,10.18046877,10,2,0,False,False,False,False,False,False,False,False,True,False,False,True,15.85983755,104.964303,1829.270014,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
148,15057,40.35592,-80.24823,15671,1,47,35302.52,True,14.01485542,16,1,1,False,False,False,True,True,False,True,False,False,True,True,False,11.73724209,262.610632,1668.199119,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False
149,13616,44.02608,-75.85861,2229,4,20,54895.16,True,14.62784306,17,2,0,False,True,True,True,False,True,True,False,True,False,True,False,7.006240694,152.488401,1124.353152,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
150,97467,43.71022,-123.95642,4982,2,26,60398.06,True,10.90517581,10,2,0,False,False,False,True,True,True,False,False,True,False,True,False,5.562130367,174.974431,1316.239744,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
151,91506,34.17123,-118.32382,18575,2,72,8115.88,False,8.894475174,8,0,1,False,False,False,True,False,False,False,False,True,True,True,True,14.53027663,220.118516,1637.201426,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
152,6119,41.76336,-72.72717,15715,1,41,33858.66,False,10.50187888,13,0,0,True,False,True,True,False,True,True,False,False,True,False,False,5.905906389,162.452604,951.8524406,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
153,71373,31.30969,-91.60794,6252,3,26,29950.47,True,12.34250072,12,2,1,False,True,True,True,True,True,True,False,False,False,True,True,3.260462654,184.961033,1248.097652,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
154,39338,32.11472,-89.22514,3834,4,55,49421.69,False,10.29380879,12,3,0,False,True,False,True,True,True,True,True,False,False,True,True,18.91276578,217.483972,2220.255405,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
155,92377,34.15607,-117.40417,19556,1,46,11061.05,False,8.512650562,11,2,1,False,True,False,True,False,False,False,False,True,True,True,False,14.25617986,220.118516,1669.202417,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
156,60645,42.00853,-87.69481,47732,0,87,15388.32,True,7.82671592,13,1,2,True,True,False,True,False,False,False,False,True,True,True,True,7.983887266,187.642236,990.0555076,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False
158,40334,38.01464,-83.76565,69,0,81,47877.81,True,11.40449185,12,0,0,False,False,False,True,True,False,False,True,False,True,True,True,19.95277818,252.637807,2190.259876,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
159,11798,40.75225,-73.37596,15033,0,83,46154.17,False,10.44249511,13,1,0,False,True,False,True,False,True,True,True,True,False,False,False,14.85781115,130.024412,1445.752781,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
160,60145,42.09364,-88.77654,2673,0,50,107111.8,True,15.38627887,12,2,0,False,False,False,True,False,True,False,True,False,False,True,False,2.600063739,162.482694,528.6553088,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False
161,56036,43.55141,-93.22052,1879,3,87,10403.59,True,10.68024546,13,2,1,False,True,False,True,True,False,False,True,False,True,False,True,11.92299244,182.467607,1296.481055,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
162,83126,42.57963,-110.84469,358,3,76,22412.6,False,10.62439366,13,0,0,False,True,False,True,False,False,True,False,False,True,False,True,5.972864167,139.934918,1195.393037,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
163,43613,41.70628,-83.6037,32653,6,25,19476.27,True,10.91642397,13,1,0,True,False,False,True,False,False,False,True,True,True,True,False,10.87555535,200.165175,1700.121992,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True
