,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,Churn
267,True,True,True,True,False,False,False,True,False,False,False,True,False,True,False,False,58.30317,179.9656,4940.355869,False
268,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,59.85298,172.4742,5116.489299,False
269,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,60.06981,152.4555,5934.44869,False
270,True,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,68.59726,149.9447,6228.700498,False
271,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,9.075014,152.4798,1158.054054,False
272,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,9.298353,169.9447,1074.116423,False
273,False,True,True,True,False,False,True,False,True,True,False,False,False,False,True,False,42.24311,182.4762,3928.137514,True
274,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,6.979961,159.9512,866.4850145,True
275,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,62.46678,162.447,6021.120111,False
276,False,True,False,True,True,True,True,True,False,True,False,False,True,False,False,False,60.10344,225.1457,6175.687641,False
277,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,4.457562,94.97283,983.5423493,True
278,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,True,15.09343,137.4978,1502.957327,False
279,False,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,66.89101,162.497,6197.152457,False
280,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,47.1075,162.4526,4574.099766,False
281,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,70.41272,172.4441,6101.79747,False
282,False,True,True,True,False,True,True,True,False,False,True,False,True,False,False,True,6.967998,257.6375,1900.983013,True
283,True,True,False,True,True,False,True,False,True,False,False,True,False,True,False,True,62.78671,182.4608,5569.125917,False
284,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,3.434965,169.9447,782.5670721,False
285,False,True,True,True,False,False,True,True,False,False,True,False,True,False,False,True,59.21096,184.961,5824.726674,False
286,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,False,65.82541,230.1051,6010.445763,False
287,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,1.200106,164.9889,336.3711095,True
288,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,59.27056,194.9882,5403.036108,False
289,False,True,True,False,False,True,True,True,False,True,False,False,True,False,False,True,58.08347,232.624,5724.812194,False
290,True,False,False,True,False,True,True,False,True,True,False,False,False,True,False,False,3.290431,242.6143,1045.435988,True
291,False,True,True,False,True,True,True,False,True,True,False,False,False,True,False,False,70.69395,265.147,6557.309417,False
292,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,69.56109,182.4833,6037.093005,False
293,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,54.94221,194.9882,4999.200658,False
294,False,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,68.14328,162.4982,5916.482428,False
295,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,10.34327947,162.471255,1224.604104,False
296,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,6.503513341,142.452604,1495.554533,False
297,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,2.586551,197.6288,719.7255006,True
298,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,8.571860106,104.97808,1170.35317,False
299,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,8.954573,149.9598,967.4628508,False
300,False,True,False,True,True,True,True,True,False,False,False,True,False,True,False,False,4.806882153,242.628057,1047.361909,True
301,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,63.83868,137.4684,5585.510396,False
302,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,12.47525704,139.983006,1665.50808,False
303,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,17.41856593,192.470522,2026.989634,False
304,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,8.997315,139.965,1483.797409,True
305,False,False,True,True,True,True,True,True,False,True,False,False,False,False,True,False,67.87019,255.1665,6305.471651,False
306,False,False,False,True,True,False,True,True,False,True,False,False,False,False,True,True,18.66504433,149.984492,1990.914106,False
307,False,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,39.27473,175.0062,4129.863047,False
308,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,7.117565,117.4686,1133.237154,False
309,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,1.90586,127.4958,362.550034,False
310,False,True,True,True,False,False,False,False,True,False,True,False,False,True,False,True,9.510993751,167.456419,1142.427499,False
311,False,False,False,True,True,True,True,False,True,True,False,False,True,False,False,False,8.275832,237.6549,2019.213435,True
312,True,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,71.02256,104.9781,6399.222377,False
313,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,19.98393473,182.446995,1805.771781,False
314,True,True,True,True,False,True,True,False,True,True,False,False,False,True,False,True,66.72045,262.6106,6241.530828,True
315,False,True,True,True,True,False,True,True,False,False,False,True,False,True,False,True,70.68154,227.4754,6321.473272,False
316,False,True,True,True,True,False,False,False,True,True,False,False,False,False,True,True,58.90864,150.0208,5221.7217,False
317,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,71.89548,139.9512,6510.261516,False
318,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,9.320973584,139.9678,1262.985557,True
319,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,False,9.724026,162.4833,1659.460954,False
320,False,True,False,True,True,True,True,True,False,False,False,True,True,False,False,True,53.33926,235.1372,5459.660641,False
321,False,True,True,False,True,True,False,True,False,True,False,False,False,True,False,False,58.34647,184.9853,5194.643427,False
322,False,True,True,True,False,False,True,False,True,True,False,False,True,False,False,False,10.37052,182.4433,1772.190486,True
323,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,12.63822,159.9805,1385.435891,False
324,False,True,False,False,True,True,True,True,False,True,False,False,False,True,False,False,67.74157,220.1323,6119.939852,False
325,True,True,False,True,False,True,True,True,False,True,False,False,False,True,False,False,3.409799,242.6143,740.0394011,True
326,False,True,True,True,True,False,True,True,False,False,False,True,False,True,False,False,48.4017,214.9663,4342.047465,False
327,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,41.4761,137.4872,3432.332098,False
328,False,True,False,True,False,True,True,False,True,True,False,False,False,False,True,False,7.944389,212.6557,1237.129631,True
329,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,1.387769,159.9656,617.6429974,True
330,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,4.864814,112.4551,797.4420172,False
331,False,True,True,True,True,False,True,False,True,True,False,False,True,False,False,False,65.99581,207.4754,6238.598854,False
332,False,True,True,True,False,True,False,False,True,True,False,False,False,True,False,True,1.225588884,192.440432,547.9869964,True
333,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,8.543717478,149.948316,945.3802928,False
334,False,True,False,True,False,True,True,True,False,False,False,True,False,True,False,False,60.41609,230.1051,5495.763652,False
335,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,17.64373477,112.455141,1594.963149,False
336,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,3.113737885,92.488023,278.5411418,False
337,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,4.096547,119.9568,1052.973308,False
338,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,46.55143,129.9621,4616.261041,False
339,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,62.38889,142.4689,5746.454782,False
340,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False,52.13448,174.9882,5258.0441,False
341,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,20.43277,184.9797,2441.738277,False
342,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,70.73486,154.9618,6518.531089,False
343,False,True,True,True,False,True,False,True,False,True,False,False,False,False,True,False,46.84079,172.4733,4183.300117,False
344,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,67.34697,112.4551,5610.20542,False
