,Tenure,MonthlyCharge,Churn,OnlineSecurity,OnlineBackup,StreamingTV,StreamingMovies,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Bandwidth_GB_Year
382,64.94288,139.9568,False,True,False,True,False,True,False,True,False,5539.851767
383,51.60111,255.1555,False,True,False,True,True,False,False,True,False,5033.827918
384,7.42363,147.4713,False,False,False,False,True,True,False,False,True,950.7941169
385,69.51253,162.447,False,False,True,False,True,True,True,False,False,6322.708205
386,61.2082,184.9496,False,False,True,True,False,True,True,False,False,5827.639737
387,1.387769,159.9656,True,False,True,False,False,False,True,False,False,617.6429974
388,8.873645,117.4392,False,False,False,True,False,False,True,False,False,1512.005651
389,22.8577804,220.114868,True,False,False,True,True,False,True,False,False,3040.553763
390,13.08606275,222.649979,True,True,False,True,True,False,False,True,False,1945.444997
391,23.9038,137.4836,False,False,False,False,False,False,True,False,False,2593.650846
392,68.7729,159.9476,False,False,False,False,True,False,True,False,False,6256.139215
393,2.301772,222.6281,True,False,True,True,True,False,True,False,False,1224.80823
394,9.188837964,132.479779,True,True,False,True,False,False,True,False,False,1477.960194
395,9.693608,129.9598,True,True,False,False,True,False,True,False,False,1607.273001
396,8.664975,169.9928,False,False,False,False,False,False,False,True,False,957.1118873
397,10.86852566,162.511928,True,True,False,False,True,False,False,False,True,1354.387011
398,17.13675,169.9447,False,False,False,True,False,True,False,True,False,1707.991573
399,68.06711,182.4433,False,False,True,False,True,False,True,False,False,6469.664211
400,53.15277,220.1185,False,False,False,True,True,False,False,True,False,4873.126502
401,2.359067126,204.961033,False,True,True,False,True,True,False,True,False,673.2665835
402,61.10676,127.4421,False,False,False,False,True,False,True,False,False,5631.449762
403,53.02997,159.9512,False,False,False,False,True,True,False,True,False,4571.59639
404,44.04708,200.1185,False,False,False,True,True,True,True,False,False,4528.254142
405,9.232644617,184.967019,False,False,True,True,False,False,False,True,False,1264.760574
406,60.03004,149.9778,False,True,True,False,False,False,False,True,False,5212.970867
407,3.101413,159.9349,False,False,True,True,False,False,False,True,False,721.66293
408,12.44495,235.1591,True,True,False,True,True,False,False,True,False,1747.993101
409,3.033303,137.4698,False,False,False,False,False,True,True,False,False,911.2594992
410,7.441432103,242.610632,True,False,True,True,True,True,True,False,False,1683.078344
411,19.48354,137.4392,True,False,False,True,False,False,False,True,False,1943.635982
412,71.7712,127.4887,False,False,False,False,True,False,False,False,True,6101.516217
413,10.06913982,257.63748,True,True,True,True,True,False,True,False,False,2062.605873
414,69.30597,162.4526,False,True,True,True,False,False,False,True,False,6172.221046
415,6.463724,157.4836,False,False,False,False,False,False,False,True,False,742.5950937
416,7.606099,152.4884,False,True,True,False,True,True,False,False,True,1072.186545
417,7.667371,235.1591,False,True,False,True,True,True,False,True,False,1345.843812
418,59.3332,149.9928,False,False,False,False,False,False,True,False,False,5504.260765
419,59.98562,202.6362,False,True,False,True,True,False,True,False,False,6099.843568
420,52.66362,119.9897,False,True,False,True,False,False,False,False,True,4648.186854
421,18.75702,167.4564,False,False,True,False,False,False,False,True,False,1989.102456
422,56.01484,184.9647,False,True,True,False,True,False,False,True,False,5272.029955
423,11.26136,152.4798,False,True,False,True,False,False,False,True,False,1263.915496
424,71.28275,147.4564,False,False,True,False,False,False,True,False,False,6417.049134
425,10.3362,222.6143,True,False,True,True,True,False,True,False,False,1776.804483
426,4.385448215,172.462354,False,True,False,True,False,False,False,True,False,758.0522649
427,16.27138,149.9598,False,True,False,False,True,False,False,True,False,1672.775155
428,61.24745,169.9741,False,True,True,False,False,True,False,True,False,5386.675909
429,64.93663,192.4404,False,False,True,True,False,True,False,True,False,5852.299578
430,57.50632,139.9349,False,False,True,True,False,True,True,False,False,5434.927441
431,1.741247,172.4404,True,False,True,True,False,False,True,False,False,1015.142572
432,57.42888,220.1149,False,False,False,True,True,True,True,False,False,5748.819173
433,62.70697,104.9781,False,False,False,False,False,False,True,False,False,5707.70468
434,61.09569,252.6378,False,False,False,True,True,False,False,True,False,5591.052659
435,17.91527,149.9447,True,False,False,True,False,False,True,False,False,2281.632997
436,9.797427154,142.499263,False,True,True,True,False,True,False,False,True,1250.94478
437,9.22316707,94.972827,False,True,False,False,False,False,True,False,False,1304.854276
438,12.09048,112.4844,False,False,False,False,False,False,False,False,True,1155.835028
439,4.799514433,242.657291,True,False,True,True,True,False,False,False,True,1256.287854
440,13.46686,204.9797,False,False,False,False,True,False,False,True,False,1382.061516
441,62.5567,200.1185,False,False,False,True,True,False,True,False,False,6095.950269
442,62.58001,182.4538,False,False,False,True,False,False,False,True,False,5390.61261
443,11.45756486,127.478341,False,True,False,False,False,False,True,False,False,1526.143641
444,6.12261616,119.95684,False,True,False,True,False,False,True,False,False,1263.008234
445,12.70316,149.9621,False,False,False,True,False,False,False,True,False,1337.6353
446,52.36016,152.466,False,True,False,True,False,False,False,True,False,4505.46376
447,48.66437,162.447,False,False,True,False,True,True,True,False,False,4763.445879
448,9.197686,162.4676,True,False,False,True,False,False,True,False,False,1685.817734
449,7.535729,114.9658,True,False,False,False,True,False,False,False,True,965.7588051
450,14.66848,147.4421,False,False,False,False,True,True,False,True,False,1518.371398
451,70.99524,202.4433,False,False,True,False,True,False,False,True,False,6087.218845
452,52.30473,242.6326,False,True,False,True,True,False,False,True,False,4833.292191
453,1.589535,149.9928,False,False,False,False,False,False,True,False,False,711.8524934
454,8.274610767,159.994242,True,False,False,False,True,False,False,False,True,954.6181316
455,1.295137,105.011,False,False,False,False,False,False,False,False,True,446.3286395
456,67.88936,222.6143,False,False,True,True,True,False,True,False,False,6624.884891
457,6.721823696,262.610632,True,False,True,True,True,False,False,True,False,1366.71852
458,69.25128,137.4698,False,False,False,False,False,True,True,False,False,6271.997377
459,17.01228541,222.632554,True,True,False,True,True,False,True,False,False,2294.265591
460,6.811759674,162.482694,False,True,False,False,True,False,False,True,False,831.1303039
461,1.865935,159.965,True,False,False,False,True,False,False,True,False,514.9287886
462,7.721518,174.9755,False,True,True,True,False,True,False,True,False,1065.856964
463,61.21945,127.4601,False,False,True,False,False,False,True,False,False,5643.207448
464,64.25291,137.4836,False,False,False,False,False,True,True,False,False,6001.002897
465,1.915736733,119.989722,True,True,False,True,False,False,False,False,True,587.0970427
466,48.91992,159.9794,False,False,True,False,False,False,True,False,False,4605.537302
467,18.32904,162.447,False,False,True,False,True,False,True,False,False,2206.253895
468,61.68555,275.1336,False,False,True,True,True,False,False,True,False,5694.030993
469,29.19298,164.967,False,False,True,True,False,False,True,False,False,3181.511605
470,68.03445,159.9349,False,False,True,True,False,False,False,True,False,5926.831312
471,2.771756,242.6106,True,False,True,True,True,False,True,False,False,1274.226078
472,14.45556293,149.977753,False,True,True,False,False,True,False,True,False,1639.902323
473,10.11687657,139.934918,False,False,True,True,False,False,True,False,False,1698.876321
474,7.351090778,232.670689,True,False,False,True,True,False,False,False,True,1332.641107
475,69.6182,114.9658,False,False,False,False,True,True,False,False,True,5995.155978
476,64.21579,207.6386,False,False,False,True,True,True,False,False,True,5874.187965
477,9.303687,172.4705,False,False,False,False,True,False,True,False,False,1547.513225
478,4.849803,182.4833,False,True,True,False,False,False,False,True,False,679.3728327
479,12.92578188,169.974105,False,True,True,False,False,False,False,True,False,1333.179191
480,60.5779,129.9915,False,True,True,False,False,False,True,False,False,5930.097335
481,21.53238,204.9634,False,False,True,True,False,False,False,True,False,2380.995294
482,7.338869531,187.656013,True,False,False,True,True,False,False,False,True,1234.244324
483,12.2982,197.4945,False,True,False,True,False,False,False,True,False,1484.886328
484,55.38418,159.983,False,False,True,False,False,False,False,True,False,4675.756402
485,50.90725,207.4673,False,True,True,True,False,True,False,True,False,4642.032276
486,8.001673351,129.976324,False,True,True,True,False,False,False,False,True,955.0876357
487,13.81972,162.4713,True,False,False,True,False,False,False,True,False,1438.002278
488,54.26219,104.9923,False,True,True,False,False,True,False,False,True,4578.436559
489,50.80222,152.4579,False,False,True,True,False,True,True,False,False,5147.07499
490,25.43212,252.6378,True,False,False,True,True,False,False,True,False,2864.553994
491,47.67411,127.4958,False,True,False,False,False,False,False,True,False,4088.474484
492,3.160399,139.9568,False,True,False,True,False,True,False,True,False,400.9668713
493,8.703568707,92.455141,False,False,False,False,False,False,True,False,False,1275.194778
494,69.60264,142.4713,False,False,False,True,False,True,True,False,False,6412.993801
495,1.901532614,235.141716,True,True,False,True,True,False,True,False,False,1215.412022
496,67.89706,222.6143,False,False,True,True,True,True,True,False,False,6609.12279
497,65.80077,139.965,False,False,False,False,True,False,True,False,False,6236.509405
498,25.07759,235.1591,True,True,False,True,True,False,False,True,False,3076.415699
499,58.2471,247.6647,False,True,False,True,True,False,True,False,False,5856.498648
500,9.553951,204.961,True,True,True,False,True,False,False,True,False,1063.934914
501,71.53606,172.4404,False,False,True,True,False,False,True,False,False,6761.913319
502,50.47035,212.6228,False,True,True,True,True,False,True,False,False,5185.798642
503,71.16283,192.4404,False,False,True,True,False,False,False,True,False,6395.482406
504,7.218752772,230.105118,True,False,True,True,True,False,False,True,False,1317.766231
505,5.587484456,79.978861,False,False,False,False,False,False,False,False,True,418.6206885
506,54.2897,162.5119,False,True,False,False,True,False,False,False,True,4924.466653
507,9.975367,172.4705,True,False,False,False,True,False,True,False,False,1476.916161
508,5.071456681,232.637807,True,False,False,True,True,False,True,False,False,1402.20491
509,68.12367,184.9797,False,False,False,False,True,False,True,False,False,6597.155039
510,49.20927,129.995,False,False,False,True,False,False,False,False,True,4417.033945
511,7.193929,127.4421,True,False,False,False,True,True,True,False,False,1087.358783
512,1.415346194,172.455519,True,True,True,False,True,False,False,True,False,500.7187258
513,2.558218,197.484,True,True,True,False,True,False,True,False,False,1449.618401
514,64.20102,265.147,False,False,False,True,True,False,False,True,False,5999.064003
515,63.41331,267.6427,True,False,True,True,True,False,True,False,False,6297.599869
516,67.70921,187.656,False,False,False,True,True,False,False,False,True,6187.589564
517,14.68600159,172.44408,True,False,True,True,False,False,False,True,False,1562.32774
518,10.16511,174.9581,False,True,True,True,False,True,True,False,False,1821.752133
519,6.044266101,152.495236,False,True,False,True,False,True,False,False,True,785.6688028
520,59.47229,159.983,False,False,True,False,False,False,False,True,False,4968.105348
